Id,CF_IOF_Word_Scores
295622,"{'try': 0.4054, 'rishi': 0.0001, 'tea': 0.176, 'recently': 0.0084, 'silver': 0.0003, 'needle': 0.0001, 'white': 0.0315, 'jasmine': 0.0011, 'green': 0.0277, 'pearl': 0.0007, 'wonderful': 0.0213, 'light': 0.0158, 'infuse': 0.0006, 'least': 0.0147, 'twice': 0.0042, 'seem': 0.0334, 'get': 0.2242, 'three': 0.0251, 'mug': 0.001, 'heap': 0.0004, 'teaspoon': 0.0022, 'steep': 0.0042, 'bit': 0.1111, 'longer': 0.0086, 'really': 0.2677, 'good': 0.3202, 'stuff': 0.0859, 'relax': 0.0019, 'much': 0.0965, 'flowery': 0.0001, 'fragrant': 0.0005, 'like': 0.7999, 'well': 0.1196, 'subtle': 0.0024}"
395177,"{'buy': 0.1414, 'product': 0.5975, 'anything': 0.0238, 'else': 0.0121, 'sell': 0.0137, 'want': 0.1432, 'something': 0.0857, 'actually': 0.0227, 'healthy': 0.038, 'cant': 0.0017, 'believe': 0.008, 'look': 0.0614, 'comment': 0.0091, 'first': 0.1699, 'totally': 0.005, 'trusted': 0.0, 'go': 0.1099, 'dried': 0.0016, 'blueberry': 0.0033, 'high': 0.037, 'fructose': 0.0025, 'corn': 0.0152, 'syrup': 0.0149, 'make': 0.1968, 'thing': 0.1158, 'horrible': 0.0039}"
302298,"{'ship': 0.0224, 'fast': 0.0162, 'love': 0.2099, 'give': 0.0822, 'gift': 0.0399, 'boyfriend': 0.0003, 'anything': 0.0238, 'zombie': 0.0, 'big': 0.0276, 'hit': 0.0058, 'good': 0.3202, 'price': 0.0836}"
86668,"{'two': 0.0435, 'year': 0.0634, 'old': 0.0296, 'son': 0.0213, 'severely': 0.0001, 'allergic': 0.0011, 'mosquito': 0.0, 'bite': 0.0106, 'within': 0.0118, 'minute': 0.0153, 'open': 0.0221, 'like': 0.7999, 'soar': 0.0, 'begin': 0.0103, 'oozz': 0.0, 'last': 0.034, 'day': 0.0596, 'usually': 0.0385, 'leave': 0.022, 'scar': 0.0007, 'need': 0.1127, 'something': 0.0857, 'keep': 0.0416, 'msquitos': 0.0, 'away': 0.0214, 'cutter': 0.0, 'wipe': 0.0003, 'great': 0.2048, 'live': 0.0285, 'hot': 0.0403, 'humid': 0.0, 'climate': 0.0001, 'mosqitos': 0.0, 'almost': 0.0579, 'around': 0.0287, 'every': 0.0373, 'time': 0.2712, 'apply': 0.0008, 'stay': 0.0073, 'free': 0.0501, 'love': 0.2099, 'spray': 0.0013, 'anything': 0.0238, 'could': 0.0452, 'possibly': 0.0009, 'get': 0.2242, 'eye': 0.0027, 'say': 0.0696, 'enough': 0.0857}"
265214,"{'really': 0.2677, 'tasty': 0.0285, 'brew': 0.0356, 'comfort': 0.0018, 'floral': 0.0002, 'deep': 0.0021, 'flavor': 0.2356, 'first': 0.1699, 'unsure': 0.0003, 'would': 0.139, 'taste': 0.8609, 'bagged': 0.0, 'tea': 0.176, 'definitely': 0.0243, 'one': 0.203, 'favorites': 0.0009, 'well': 0.1196, 'bag': 0.0715, 'jasmine': 0.0011, 'opinion': 0.0038, 'also': 0.085, 'much': 0.0965, 'convenient': 0.0069, 'live': 0.0285, 'near': 0.0085, 'asian': 0.0022, 'market': 0.0288, 'recommend': 0.0587, 'anyone': 0.0287}"
448945,"{'bought': 0.0049, 'husband': 0.0199, 'recently': 0.0084, 'diagnose': 0.0006, 'diabetic': 0.0027, 'right': 0.0865, 'count': 0.004, 'carbs': 0.0039, 'manage': 0.0026, 'blood': 0.0019, 'sugar': 0.0651, 'way': 0.0485, 'perfect': 0.0335, 'number': 0.0033, 'need': 0.1127, 'mid': 0.0019, 'morning': 0.0182, 'snack': 0.0403, 'sometimes': 0.0076, 'afternoon': 0.0077, 'fiber': 0.0085, 'balance': 0.0066, 'like': 0.7999, 'taste': 0.8609, 'good': 0.3202, 'candy': 0.0274, 'bar': 0.0283, 'well': 0.1196}"
409408,"{'great': 0.2048, 'raspberry': 0.0061, 'flavor': 0.2356, 'use': 0.223, 'wedding': 0.0004, 'guest': 0.0015, 'fight': 0.0006, 'leave': 0.022, 'over': 0.0, 'take': 0.0641, 'home': 0.0213, 'dangerously': 0.0, 'tasty': 0.0285, 'hide': 0.0013, 'eat': 0.0914, 'whole': 0.0329, 'bag': 0.0715, 'husband': 0.0199, 'addict': 0.0036, 'like': 0.7999, 'lot': 0.0388, 'candy': 0.0274, 'love': 0.2099, 'taste': 0.8609, 'bud': 0.0016, 'red': 0.0107, 'one': 0.203, 'well': 0.1196, 'black': 0.047, 'knobley': 0.0, 'coating': 0.0003, 'outside': 0.0035, 'good': 0.3202, 'thing': 0.1158, 'always': 0.0297, 'order': 0.0983, 'bags': 0.0009, 'total': 0.0044}"
529037,"{'use': 0.223, 'paste': 0.0024, 'nearly': 0.0034, 'every': 0.0373, 'week': 0.0487, 'boil': 0.0035, 'cup': 0.0766, 'water': 0.0679, 'add': 0.0918, 'table': 0.0025, 'spoon': 0.0024, 'fish': 0.0047, 'sauce': 0.0448, 'dry': 0.0258, 'noodle': 0.0064, 'chop': 0.0019, 'cilantro': 0.0, 'green': 0.0277, 'pepper': 0.0109, 'maybe': 0.0144, 'little': 0.1007, 'shredded': 0.0001, 'cabbage': 0.0003, 'bok': 0.0, 'choy': 0.0, 'set': 0.0068}"
357353,"{'use': 0.223, 'product': 0.5975, 'several': 0.0411, 'year': 0.0634, 'longer': 0.0086, 'find': 0.179, 'local': 0.0624, 'store': 0.0669, 'delight': 0.0026, 'amazon': 0.1079, 'baking': 0.0026, 'sauce': 0.0448, 'candy': 0.0274, 'sweet': 0.0651, 'potato': 0.0068, 'bake': 0.014, 'bean': 0.0194, 'etc': 0.0086, 'good': 0.3202, 'tasting': 0.0027, 'without': 0.0332, 'taste': 0.8609, 'husband': 0.0199, 'sugar': 0.0651, 'pleasure': 0.0008, 'purchase': 0.0611, 'try': 0.4054, 'brown': 0.0066, 'feel': 0.0263, 'compare': 0.0138, 'twin': 0.0003}"
289205,"{'hard': 0.0327, 'please': 0.0233, 'everyone': 0.0185, 'family': 0.0221, 'love': 0.2099, 'shepherd': 0.0003, 'pie': 0.0025, 'make': 0.1968, 'use': 0.223, 'product': 0.5975, 'picky': 0.0041, 'son': 0.0213, 'ask': 0.0151, 'often': 0.0072, 'look': 0.0614, 'buy': 0.1414}"
200646,"{'purchase': 0.0611, 'candy': 0.0274, 'father': 0.0022, 'law': 0.001, 'think': 0.0729, 'best': 0.0951, 'licorice': 0.0038, 'ever': 0.0301, 'taste': 0.8609, 'liked': 0.0015, 'fact': 0.0119, 'soft': 0.0127, 'easy': 0.0383, 'chew': 0.0141, 'outstanding': 0.0053, 'characteristic': 0.0001, 'flavor': 0.2356, 'could': 0.0452, 'stop': 0.0096, 'talk': 0.0021, 'natural': 0.0611, 'old': 0.0296, 'time': 0.2712, 'disappoint': 0.0065, 'buy': 0.1414}"
135166,"{'first': 0.1699, 'drank': 0.0059, 'tea': 0.176, 'mountain': 0.004, 'lake': 0.0001, 'viginia': 0.0, 'enjoy': 0.0462, 'much': 0.0965, 'look': 0.0614, 'buy': 0.1414, 'finally': 0.0165, 'find': 0.179, 'amazon': 0.1079, 'com': 0.0055, 'thing': 0.1158}"
287270,"{'soup': 0.0479, 'really': 0.2677, 'taste': 0.8609, 'great': 0.2048, 'convenient': 0.0069, 'throw': 0.0144, 'one': 0.203, 'purse': 0.0017, 'take': 0.0641, 'lunch': 0.0067, 'etc': 0.0086, 'buy': 0.1414}"
318159,"{'take': 0.0641, 'look': 0.0614, 'review': 0.0342, 'cat': 0.0369, 'man': 0.0028, 'doo': 0.0, 'bonito': 0.0002, 'sprinkle': 0.0023, '8in1': 0.0, 'dingo': 0.0, 'kitty': 0.0009, 'anchovy': 0.0001, 'fillet': 0.0002, 'product': 0.5975, 'several': 0.0411, 'appetite': 0.0015, 'booster': 0.0, 'compare': 0.0138}"
391779,"{'great': 0.2048, 'selection': 0.0021, 'coffee': 0.1981, 'manage': 0.0026, 'pick': 0.0105, 'price': 0.0836, 'contains': 0.003, 'every': 0.0373, 'bold': 0.0146, 'variety': 0.0159, 'repeat': 0.0009, 'prefer': 0.0144, 'may': 0.0203, 'strong': 0.0343, 'overwhelm': 0.0009, 'make': 0.1968, 'sure': 0.0294, 'check': 0.0067, 'first': 0.1699, 'time': 0.2712, 'also': 0.085, 'work': 0.0508, 'like': 0.7999, 'add': 0.0918, 'ice': 0.0315, 'get': 0.2242, 'weak': 0.0052, 'watery': 0.0013, 'regular': 0.0268, 'anything': 0.0238, 'special': 0.0065, 'watch': 0.0114, 'cheap': 0.0157, 'fill': 0.0152, 'stock': 0.0193, 'date': 0.0054, 'mid': 0.0019, 'august': 0.0002, 'later': 0.006, 'receive': 0.0258, 'june': 0.0004, 'month': 0.0321, 'another': 0.0243, 'thing': 0.1158, 'seem': 0.0334, 'assortment': 0.0008, 'decafs': 0.0001}"
274210,"{'like': 0.7999, 'coffee': 0.1981, 'plain': 0.0087, 'little': 0.1007, 'milk': 0.0387, 'starbucks': 0.0082, 'doubleshots': 0.0, 'really': 0.2677, 'sweeten': 0.0148, 'go': 0.1099, 'fav': 0.0002, 'shopping': 0.0002, 'place': 0.0152, 'amazon': 0.1079, 'course': 0.0079, 'see': 0.0378, 'could': 0.0452, 'find': 0.179, 'latte': 0.0018, 'say': 0.0696, 'sugar': 0.0651, 'also': 0.085, 'make': 0.1968, 'home': 0.0213, 'shop': 0.0044, 'perfect': 0.0335, 'time': 0.2712, 'buy': 0.1414, 'hand': 0.0333, 'thing': 0.1158, 'would': 0.139, 'better': 0.0021, 'item': 0.023, 'cream': 0.0127}"
91034,"{'yogi': 0.0003, 'tea': 0.176, 'throat': 0.0018, 'comfort': 0.0018, 'consistently': 0.0009, 'tote': 0.0, 'karaoke': 0.0, 'sing': 0.0004, 'box': 0.0631, 'talk': 0.0021, 'support': 0.0013, 'respiratory': 0.0, 'system': 0.0033, 'soothe': 0.0007, 'mucous': 0.0001, 'membrane': 0.0001, 'trachea': 0.0, 'refers': 0.0, 'heal': 0.0005, 'formula': 0.0079, 'make': 0.1968, 'slippery': 0.0001, 'elm': 0.0, 'bark': 0.0014, 'mullein': 0.0, 'herbs': 0.0014, 'help': 0.0196, 'form': 0.0067, 'protective': 0.0002, 'coating': 0.0003, 'along': 0.0162, 'line': 0.0204, 'say': 0.0696, 'especially': 0.0306, 'important': 0.0022, 'singer': 0.0001, 'public': 0.0006, 'speaker': 0.0, 'mention': 0.0061, 'inclusion': 0.0001, 'black': 0.047, 'cherry': 0.0138, 'effect': 0.0055, 'pleasant': 0.0048, 'flavor': 0.2356, 'prior': 0.0018, 'find': 0.179, 'would': 0.139, 'sometimes': 0.0076, 'experience': 0.0121, 'rasp': 0.0, 'sensation': 0.0003, 'follow': 0.0077, 'certain': 0.0017, 'song': 0.0003, 'drink': 0.0721, 'bag': 0.0715, 'cup': 0.0766, 'thermos': 0.0003, 'preferably': 0.0, 'hot': 0.0403, 'water': 0.0679, 'longer': 0.0086, 'become': 0.0218, 'raspy': 0.0, 'enthusiastically': 0.0, 'belt': 0.0002, 'favorite': 0.0392, 'gift': 0.0399, 'fellow': 0.0009, 'disc': 0.0002, 'jockey': 0.0, 'many': 0.0356, 'report': 0.0036, 'back': 0.0329, 'positive': 0.0026, 'result': 0.0083, 'far': 0.0245, 'seem': 0.0334, 'really': 0.2677, 'love': 0.2099, 'happy': 0.0647, 'camper': 0.0003}"
99898,"{'fair': 0.0038, 'time': 0.2712, 'kind': 0.0462, 'like': 0.7999, 'pavlov': 0.0, 'ring': 0.0009, 'bell': 0.0014, 'salivate': 0.0, 'great': 0.2048, 'food': 0.1336, 'especially': 0.0306, 'funnel': 0.0001, 'cake': 0.0099, 'carnival': 0.0, 'maker': 0.0073, 'delicious': 0.0478, 'anytime': 0.0017, 'come': 0.0602, 'pitcher': 0.0013, 'fry': 0.0048, 'sugar': 0.0651, 'shaker': 0.0002, 'two': 0.0435, 'bag': 0.0715, 'mix': 0.0528, 'add': 0.0918, 'water': 0.0679, 'one': 0.203, 'cup': 0.0766, 'dry': 0.0258, 'pour': 0.0073, 'batter': 0.0017, 'place': 0.0152, 'skillet': 0.0005, 'hot': 0.0403, 'oil': 0.0301, 'pan': 0.0024, 'le': 0.0009, 'three': 0.0251, 'minute': 0.0153, 'do': 0.0053, 'ready': 0.0041, 'sprinkling': 0.0, 'powder': 0.0175, 'discover': 0.0053, 'well': 0.1196, 'make': 0.1968, 'thicker': 0.0014}"
524798,"{'great': 0.2048, 'soda': 0.0082, 'ought': 0.0001, 'grocery': 0.0266, 'store': 0.0669, 'shelf': 0.0161, 'bottle': 0.0389, 'right': 0.0865, 'state': 0.0061, 'yet': 0.0114, 'tell': 0.0383, 'purchase': 0.0611, 'illinois': 0.0001, 'wonderful': 0.0213, 'real': 0.0204, 'chocolately': 0.0, 'fudge': 0.0009, 'taste': 0.8609, 'love': 0.2099, 'thank': 0.0074, 'carry': 0.0161}"
553717,"{'wish': 0.0144, 'sell': 0.0137, 'bulk': 0.0047, 'tablet': 0.0004, 'complaint': 0.0052, 'best': 0.0951, 'stevia': 0.0083, 'try': 0.4054, 'aftertaste': 0.0052, 'great': 0.2048, 'travel': 0.0032, 'measure': 0.002, 'mess': 0.0025, 'calorie': 0.0235, 'natural': 0.0611}"
317662,"{'drink': 0.0721, 'chai': 0.0032, 'year': 0.0634, 'product': 0.5975, 'compare': 0.0138, 'well': 0.1196, 'worth': 0.0254, 'money': 0.0165}"
283082,"{'well': 0.1196, 'bottle': 0.0389, 'soda': 0.0082, 'think': 0.0729, 'taste': 0.8609, 'sugar': 0.0651, 'version': 0.0124, 'product': 0.5975, 'market': 0.0288, 'also': 0.085, 'nicely': 0.0025, 'pack': 0.0429, 'shipping': 0.032}"
185741,"{'love': 0.2099, 'coffee': 0.1981, 'must': 0.0096, 'diet': 0.0196, 'keep': 0.0416, 'calorie': 0.0235, 'low': 0.0217, 'need': 0.1127, 'give': 0.0822, 'great': 0.2048, 'flavor': 0.2356}"
365759,"{'like': 0.7999, 'reviewer': 0.0059, 'state': 0.0061, 'clean': 0.0094, 'burning': 0.0003, 'non': 0.0162, 'smelly': 0.0003, 'log': 0.0001, 'make': 0.1968, 'spent': 0.0004, 'coffee': 0.1981, 'grind': 0.0043, 'solid': 0.0068, 'product': 0.5975, 'give': 0.0822, 'star': 0.0243, 'however': 0.0712, 'honest': 0.0017, 'smell': 0.0282, 'much': 0.0965, 'chemical': 0.0033, 'normal': 0.007, 'duraflame': 0.0, 'cost': 0.0164, 'believe': 0.008, 'worth': 0.0254, 'end': 0.0129, 'burn': 0.0027, 'little': 0.1007, 'hour': 0.0115, 'double': 0.0035, 'walmart': 0.0015, 'environmentally': 0.0004, 'conscious': 0.0019, 'lot': 0.0388, 'folk': 0.0053, 'seem': 0.0334, 'top': 0.017}"
294159,"{'love': 0.2099, 'chocolate': 0.0677, 'milk': 0.0387, 'especially': 0.0306, 'morning': 0.0182, 'coffee': 0.1981, 'pack': 0.0429, 'wrong': 0.0176, 'buy': 0.1414, 'whole': 0.0329, 'food': 0.1336}"
4348,"{'make': 0.1968, 'really': 0.2677, 'great': 0.2048, 'biscuit': 0.0025, 'even': 0.0707, 'non': 0.0162, 'gf': 0.0019, 'husband': 0.0199, 'enjoy': 0.0462, 'complaint': 0.0052, 'would': 0.139, 'package': 0.0406, 'big': 0.0276, 'use': 0.223, 'cup': 0.0766, 'batch': 0.0132, 'think': 0.0729, 'left': 0.0008}"
221081,"{'year': 0.0634, 'old': 0.0296, 'daughter': 0.0201, 'love': 0.2099, 'apple': 0.0079, 'cinnamon': 0.0094, 'oatmeal': 0.0087, 'flavor': 0.2356, 'kinda': 0.001, 'expensive': 0.0211, 'though': 0.0274, 'bar': 0.0283, 'smallest': 0.0, 'see': 0.0378, 'however': 0.0712, 'least': 0.0147, 'recognize': 0.0004, 'ingredient': 0.0421, 'craziness': 0.0, 'goodness': 0.0024}"
325497,"{'yamamotoyama': 0.0001, 'best': 0.0951, 'sencha': 0.0002, 'green': 0.0277, 'available': 0.0168, 'individual': 0.0042, 'packet': 0.035, 'taste': 0.8609, 'quality': 0.0343, 'beat': 0.0046, 'anything': 0.0238, 'else': 0.0121, 'try': 0.4054}"
102584,"{'eat': 0.0914, 'fast': 0.0162, 'cheap': 0.0157, 'either': 0.0156, 'seriously': 0.0055, 'delicious': 0.0478, 'wheat': 0.0102, 'cracker': 0.0359, 'fruit': 0.0206, 'couple': 0.0159, 'ipas': 0.0, 'nirvana': 0.0002}"
418730,"{'daughter': 0.0201, 'love': 0.2099, 'view': 0.0002, 'treat': 0.0484, 'begs': 0.0003, 'protein': 0.0143, 'vitamin': 0.0035, 'c': 0.0022, 'daily': 0.0155, 'calcium': 0.0007, 'beat': 0.0046, 'snack': 0.0403, 'whatever': 0.0031, 'seriously': 0.0055, 'price': 0.0836, 'chart': 0.0, 'please': 0.0233, 'humanity': 0.0, 'buy': 0.1414, 'elsewhere': 0.0045}"
304886,"{'love': 0.2099, 'popcorn': 0.0072, 'find': 0.179, 'locally': 0.0041, 'bring': 0.0098, 'box': 0.0631, 'work': 0.0508, 'fellow': 0.0009, 'worker': 0.0006, 'clamor': 0.0, 'thanks': 0.0098, 'bob': 0.0035}"
290131,"{'feed': 0.0185, 'food': 0.1336, 'one': 0.203, 'week': 0.0487, 'could': 0.0452, 'clearly': 0.0007, 'see': 0.0378, 'improvement': 0.0006, 'dog': 0.064, 'witness': 0.0, 'beautiful': 0.0021, 'coat': 0.0063, 'nice': 0.0503, 'muscle': 0.0019, 'build': 0.001, 'plus': 0.029, 'smell': 0.0282, 'excellent': 0.0209, 'anything': 0.0238, 'quality': 0.0343, 'turn': 0.0356, 'energy': 0.0106, 'level': 0.0125, 'pretty': 0.0235, 'obviously': 0.0014}"
284684,"{'angel': 0.0007, 'cat': 0.0369, 'beg': 0.0011, 'daily': 0.0155, 'cet': 0.0, 'chew': 0.0141, 'several': 0.0411, 'year': 0.0634, 'love': 0.2099, 'paddy': 0.0, 'try': 0.4054, 'guess': 0.0081, 'hashealthy': 0.0, 'clean': 0.0094, 'teeth': 0.0052, 'breath': 0.0017, 'poor': 0.0033, 'schedule': 0.0014, 'gethis': 0.0, 'two': 0.0435, 'extraction': 0.0001, 'soon': 0.0059, 'sure': 0.0294, 'wish': 0.0144, 'would': 0.139, 'trythem': 0.0, 'wonderful': 0.0213, 'get': 0.2242, 'much': 0.0965, 'less': 0.0289, 'vet': 0.0043, 'whoprescribed': 0.0}"
263268,"{'go': 0.1099, 'right': 0.0865, 'nespresso': 0.0003, 'website': 0.0064, 'reading': 0.0003, 'review': 0.0342, 'buy': 0.1414, 'coffee': 0.1981, 'reviewer': 0.0059, 'rip': 0.0017}"
4217,"{'banana': 0.0039, 'pancake': 0.0045, 'sure': 0.0294, 'taste': 0.8609, 'without': 0.0332, 'fruit': 0.0206, 'best': 0.0951, 'long': 0.0304, 'time': 0.2712, 'thank': 0.0074, 'make': 0.1968, 'gluten': 0.0185, 'free': 0.0501, 'bisquick': 0.0009, 'try': 0.4054, 'biscuit': 0.0025, 'next': 0.0334}"
222203,"{'daughter': 0.0201, 'love': 0.2099, 'baby': 0.0099, 'food': 0.1336, 'think': 0.0729, 'taste': 0.8609, 'great': 0.2048, 'little': 0.1007, 'bit': 0.1111, 'expensive': 0.0211, 'organic': 0.0285, 'brand': 0.0518, 'worth': 0.0254, 'something': 0.0857, 'different': 0.0242}"
23049,"{'get': 0.2242, 'coffee': 0.1981, 'husband': 0.0199, 'love': 0.2099, 'unable': 0.0009, 'drink': 0.0721, 'everyday': 0.006, 'due': 0.0067, 'heartburn': 0.0002, 'give': 0.0822, 'separate': 0.0022, 'packet': 0.035, 'half': 0.056, 'pots': 0.0, 'day': 0.0596, 'taste': 0.8609, 'bold': 0.0146, 'flavorful': 0.0079, 'claim': 0.0084, 'win': 0.0019, 'book': 0.0039, 'recommend': 0.0587, 'look': 0.0614, 'flavor': 0.2356, 'want': 0.1432, 'avoid': 0.0058}"
300296,"{'follow': 0.0077, 'package': 0.0406, 'brew': 0.0356, 'instruction': 0.0042, 'best': 0.0951, 'green': 0.0277, 'tea': 0.176, 'far': 0.0245, 'bitter': 0.038, 'taste': 0.8609, 'easy': 0.0383, 'stomach': 0.0056, 'mild': 0.0171, 'flavor': 0.2356, 'really': 0.2677, 'enjoy': 0.0462, 'drinking': 0.0038}"
423591,"{'always': 0.0297, 'crapshoot': 0.0, 'buying': 0.0104, 'country': 0.0011, 'ham': 0.0006, 'product': 0.5975, 'unknown': 0.0002, 'vendor': 0.006, 'quality': 0.0343, 'inconsistent': 0.0005, 'even': 0.0707, 'people': 0.0197, 'deal': 0.0124, 'north': 0.0007, 'carolina': 0.0002, 'march': 0.0004, 'buy': 0.1414, 'package': 0.0406, 'different': 0.0242, 'supplier': 0.0004, 'local': 0.0624, 'red': 0.0107, 'lion': 0.0, 'store': 0.0669, 'one': 0.203, 'halfway': 0.0001, 'satisfactory': 0.0, 'upon': 0.0029, 'return': 0.0095, 'home': 0.0213, 'ohio': 0.0001, 'decide': 0.0159, 'try': 0.4054, 'phillips': 0.0001, 'brother': 0.0034, 'saw': 0.0055, 'amazon': 0.1079, 'pleasant': 0.0048, 'surprise': 0.008, 'shipment': 0.0044, 'arrive': 0.0162, 'within': 0.0118, 'day': 0.0596, 'could': 0.0452, 'tell': 0.0383, 'look': 0.0614, 'meat': 0.0135, 'center': 0.0018, 'cut': 0.0095, 'dry': 0.0258, 'discolored': 0.0, 'little': 0.1007, 'fat': 0.0185, 'taste': 0.8609, 'perfect': 0.0335, 'right': 0.0865, 'amount': 0.0236, 'salt': 0.0182, 'without': 0.0332, 'numb': 0.0, 'mouth': 0.0299, 'soak': 0.0026, 'rinse': 0.0024, 'remove': 0.0037, 'excess': 0.0003, 'brine': 0.0002, 'altough': 0.0, 'may': 0.0203, 'want': 0.1432, 'particular': 0.01, 'fry': 0.0048, 'nuked': 0.0, 'grilled': 0.0001, 'george': 0.0002, 'foreman': 0.0, 'really': 0.2677, 'good': 0.3202, 'way': 0.0485, 'prepare': 0.0054, 'family': 0.0221, 'bring': 0.0098, 'huge': 0.0072, 'every': 0.0373, 'summer': 0.0123, 'member': 0.0011, 'smokehouses': 0.0, 'back': 0.0329, 'fond': 0.0004, 'memory': 0.0016, 'homemade': 0.0033}"
30197,"{'make': 0.1968, 'two': 0.0435, 'love': 0.2099, 'zoji': 0.0, 'come': 0.0602, 'flat': 0.0006, 'wet': 0.0038, 'moist': 0.0023, 'blah': 0.0, 'even': 0.0707, 'cut': 0.0095, 'back': 0.0329, 'water': 0.0679, 'cup': 0.0766, 'still': 0.041, 'use': 0.223, 'basic': 0.0005, 'setting': 0.0008, 'machine': 0.0081, 'follow': 0.0077, 'direction': 0.0045, 'pamela': 0.0027, 'second': 0.0118, 'loaf': 0.0013, 'anyone': 0.0287, 'thier': 0.0001, 'bread': 0.0521, 'great': 0.2048, 'please': 0.0233, 'respond': 0.0004, 'would': 0.139, 'know': 0.1252, 'secret': 0.0005, 'time': 0.2712, 'try': 0.4054, 'turn': 0.0356, 'purchasing': 0.0009, 'product': 0.5975}"
407486,"{'basically': 0.004, 'title': 0.0007, 'say': 0.0696, 'read': 0.0159, 'one': 0.203, 'review': 0.0342, 'hard': 0.0327, 'remove': 0.0037, 'bottom': 0.0178, 'side': 0.0114, 'litter': 0.0047, 'box': 0.0631, 'opposite': 0.0003, 'experience': 0.0121, 'extremely': 0.0122, 'easy': 0.0383, 'clean': 0.0094, 'use': 0.223, 'scooper': 0.0, 'scoop': 0.003, 'clump': 0.0014, 'dump': 0.0017, 'toilet': 0.0002, 'flush': 0.0001, 'away': 0.0214, 'bag': 0.0715, 'smelly': 0.0003, 'outdoor': 0.0004, 'trash': 0.0009, 'can': 0.018, 'scrap': 0.0002, 'well': 0.1196, 'cleanly': 0.0001, 'leave': 0.022, 'little': 0.1007, 'behind': 0.0012, 'usually': 0.0385, 'wind': 0.0003, 'hole': 0.0013, 'anyway': 0.0047, 'plain': 0.0087, 'old': 0.0296, 'pan': 0.0024, 'much': 0.0965, 'take': 0.0641, 'long': 0.0304, 'form': 0.0067, 'even': 0.0707, 'wait': 0.0089, 'soft': 0.0127, 'kitty': 0.0009, 'eliminate': 0.0002, 'anywhere': 0.0043, 'except': 0.0083, 'two': 0.0435, 'cat': 0.0369, 'time': 0.2712, 'day': 0.0596, 'keep': 0.0416, 'bathroom': 0.0007, 'next': 0.0334, 'pretty': 0.0235, 'convenient': 0.0069, 'never': 0.1027, 'clog': 0.0002, 'break': 0.0101, 'water': 0.0679, 'go': 0.1099, 'easily': 0.0112, 'odor': 0.0017, 'immediately': 0.0048, 'poo': 0.0001, 'home': 0.0213, 'smell': 0.0282, 'something': 0.0857, 'come': 0.0602, 'find': 0.179, 'pooped': 0.0, 'pleasantly': 0.0017, 'surprise': 0.008, 'house': 0.0108, 'normal': 0.007, 'favorite': 0.0392, 'perk': 0.0003, 'flushable': 0.0, 'second': 0.0118, 'would': 0.139, 'perfume': 0.0003, 'dust': 0.0011, 'buy': 0.1414, 'lb': 0.0037, 'notice': 0.0097, 'considerably': 0.0003, 'less': 0.0289, 'clay': 0.0003, 'cleaning': 0.0004, 'cover': 0.0065}"
28542,"{'destiny': 0.0, 'deep': 0.0021, 'sea': 0.0019, 'water': 0.0679, 'great': 0.2048, 'really': 0.2677, 'taste': 0.8609, 'full': 0.0221, 'mineral': 0.0007, 'quenches': 0.0, 'thirst': 0.0003, 'like': 0.7999, 'bottled': 0.0005, 'difference': 0.0172}"
21879,"{'product': 0.5975, 'good': 0.3202, 'suppose': 0.0043, 'maybe': 0.0144, 'dog': 0.064, 'month': 0.0321, 'old': 0.0296, 'lab': 0.0012, 'figure': 0.0087, 'get': 0.2242, 'food': 0.1336, 'well': 0.1196, 'kinda': 0.001, 'hard': 0.0327, 'hold': 0.0068, 'rope': 0.0005, 'part': 0.0297, 'one': 0.203, 'hand': 0.0333, 'shake': 0.0048, 'bottle': 0.0389, 'see': 0.0378, 'anyway': 0.0047, 'durable': 0.0002, 'samson': 0.0, 'learn': 0.0112, 'trick': 0.0017, 'day': 0.0596}"
391528,"{'really': 0.2677, 'good': 0.3202, 'know': 0.1252, 'miss': 0.0043, 'thing': 0.1158, 'make': 0.1968, 'cooky': 0.019, 'love': 0.2099, 'thankful': 0.0003, 'brand': 0.0518}"
64212,"{'gingerbread': 0.0007, 'house': 0.0108, 'kit': 0.0017, 'order': 0.0983, 'piece': 0.0177, 'take': 0.0641, 'box': 0.0631, 'typical': 0.0016, 'mean': 0.0082, 'instead': 0.0396, 'probably': 0.017, 'shipper': 0.0005, 'fault': 0.0014, 'great': 0.2048, 'find': 0.179, 'amazon': 0.1079}"
