Id,Similar_Nouns
55511,"[('cereal', 0.5373505749073971), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('cereal', 0.5373505749073971), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('supermarket', 0.5611237098551336)]"
46696,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('fruity', 0.4203459338782107), ('taste', 0.44171644906200236)]"
29221,[]
273277,"[('ale', 0.4374772438190744), ('ingredient', 0.4985767690850275), ('sugar', 0.4343532561056769), ('cals', 0.4213640201676885)]"
549102,"[('chocolate', 0.4372298686781058)]"
418781,"[('grocery', 0.5580467641635928), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('grocery', 0.5580467641635928), ('drink', 0.5052557168775925), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('grocery', 0.5580467641635928)]"
1130,[]
505306,[]
397097,[]
318234,"[('eat', 0.436267431730103), ('protein', 0.41133759745673865), ('protein', 0.41133759745673865), ('whey', 0.46615437499021933), ('dairy', 0.530063301488908), ('dairy', 0.530063301488908), ('protein', 0.41133759745673865), ('taste', 0.44171644906200236), ('protein', 0.41133759745673865), ('eat', 0.436267431730103), ('protein', 0.41133759745673865), ('protein', 0.41133759745673865), ('protein', 0.41133759745673865), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('nutrition', 0.5576449134858804)]"
295622,[]
395177,"[('corn', 0.4219047297000621)]"
302298,[]
86668,[]
265214,"[('flavor', 0.4170213068048639), ('convenient', 0.40386208119335143)]"
448945,"[('sugar', 0.4343532561056769), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753), ('taste', 0.44171644906200236)]"
409408,"[('flavor', 0.4170213068048639), ('eat', 0.436267431730103), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
529037,"[('water', 0.43853471357412066), ('noodle', 0.42998315750168686)]"
357353,"[('potato', 0.4062895082774807), ('tasting', 0.5185897814014395), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
289205,[]
200646,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
135166,[]
287270,"[('soup', 0.46200803866372436), ('convenient', 0.40386208119335143)]"
318159,"[('fillet', 0.471460544905692)]"
391779,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('watery', 0.43853471357412066)]"
274210,"[('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('coffee', 0.5149293216837122), ('shopping', 0.467503056366985), ('coffee', 0.5149293216837122), ('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('sugar', 0.4343532561056769)]"
91034,"[('herbs', 0.4580838129030107), ('flavor', 0.4170213068048639), ('drink', 0.5052557168775925), ('water', 0.43853471357412066)]"
99898,"[('food', 1.0), ('sugar', 0.4343532561056769), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('sugar', 0.4343532561056769)]"
524798,"[('taste', 0.44171644906200236)]"
553717,"[('aftertaste', 0.44171644906200236)]"
317662,"[('drink', 0.5052557168775925)]"
283082,"[('taste', 0.44171644906200236)]"
185741,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
365759,"[('coffee', 0.5149293216837122)]"
294159,"[('chocolate', 0.4372298686781058), ('milk', 0.5008447678701654), ('coffee', 0.5149293216837122), ('food', 1.0)]"
4348,"[('biscuit', 0.4511579317757192), ('biscuit', 0.4511579317757192)]"
221081,"[('flavor', 0.4170213068048639), ('ingredient', 0.4985767690850275), ('goodness', 0.40731084907232445)]"
325497,"[('taste', 0.44171644906200236)]"
102584,"[('eat', 0.436267431730103), ('wheat', 0.43992532926219513), ('fruit', 0.49901902789989183)]"
418730,"[('protein', 0.41133759745673865), ('snack', 0.5345618016662753)]"
304886,[]
290131,"[('feed', 0.4447960733032097), ('food', 1.0), ('food', 1.0), ('food', 1.0)]"
284684,"[('paddy', 0.502908458255061)]"
263268,"[('coffee', 0.5149293216837122)]"
4217,"[('taste', 0.44171644906200236), ('fruit', 0.49901902789989183), ('biscuit', 0.4511579317757192)]"
222203,"[('food', 1.0), ('taste', 0.44171644906200236)]"
23049,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
300296,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('drinking', 0.5216742755304747)]"
423591,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('homemade', 0.4867001544228036)]"
30197,"[('water', 0.43853471357412066)]"
407486,"[('water', 0.43853471357412066), ('cleaning', 0.4033044283705702)]"
28542,"[('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066)]"
21879,"[('food', 1.0)]"
391528,[]
64212,"[('gingerbread', 0.40730202152811246)]"
514835,"[('taste', 0.44171644906200236), ('fruity', 0.4203459338782107), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('fruity', 0.4203459338782107), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
28553,"[('coffee', 0.5149293216837122), ('drinker', 0.5052557168775925), ('beverage', 0.6060569715231393)]"
503413,"[('gourmet', 0.4728277470961251), ('taste', 0.44171644906200236)]"
427026,[]
286680,"[('blueberries', 0.5110850610929822), ('eat', 0.436267431730103), ('oatmeal', 0.46615437499021933), ('taste', 0.44171644906200236), ('granola', 0.46615437499021933)]"
113858,[]
188408,[]
454555,"[('curd', 0.46615437499021933), ('curd', 0.46615437499021933), ('flavor', 0.4170213068048639)]"
161602,"[('chili', 0.46130546145835344), ('chili', 0.46130546145835344)]"
121027,"[('salty', 0.4085016823614135), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
238177,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
247623,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
331052,"[('grocery', 0.5580467641635928)]"
453836,"[('gluten', 0.45687250262567375), ('shortbread', 0.5305724757722691), ('rice', 0.502908458255061), ('rice', 0.502908458255061), ('rice', 0.502908458255061), ('rice', 0.502908458255061), ('grocery', 0.5580467641635928)]"
103364,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('eat', 0.436267431730103), ('beef', 0.4531297604587793), ('snack', 0.5345618016662753), ('protein', 0.41133759745673865), ('taste', 0.44171644906200236)]"
198378,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('eat', 0.436267431730103), ('tasty', 0.4626621565316741), ('snack', 0.5345618016662753), ('eat', 0.436267431730103)]"
495785,"[('protein', 0.41133759745673865), ('taste', 0.44171644906200236)]"
406851,[]
38692,"[('flavor', 0.4170213068048639)]"
91416,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
69146,"[('flavor', 0.4170213068048639), ('fresher', 0.47669645106863906)]"
272896,[]
541059,"[('sugar', 0.4343532561056769)]"
525304,"[('water', 0.43853471357412066), ('leftover', 0.4327330626720494), ('eat', 0.436267431730103)]"
129152,[]
412210,"[('diet', 0.4633614050995177), ('chocolate', 0.4372298686781058), ('cheesecake', 0.45647155656052174), ('sugar', 0.4343532561056769), ('milk', 0.5008447678701654), ('sugar', 0.4343532561056769), ('milk', 0.5008447678701654), ('water', 0.43853471357412066), ('chocolate', 0.4372298686781058), ('cheesecake', 0.45647155656052174)]"
133338,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('tasty', 0.4626621565316741), ('kitchen', 0.4193886364635085), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('drinking', 0.5216742755304747), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('tasteless', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('drinking', 0.5216742755304747), ('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
557726,[]
162058,[]
540578,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
89668,"[('food', 1.0)]"
331265,[]
426696,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
381561,"[('taste', 0.44171644906200236)]"
82702,[]
442604,"[('drink', 0.5052557168775925), ('milk', 0.5008447678701654), ('coconut', 0.4120167342395654), ('milk', 0.5008447678701654), ('coconut', 0.4120167342395654), ('yogurt', 0.46615437499021933), ('yogurt', 0.46615437499021933), ('yogurt', 0.46615437499021933), ('milk', 0.5008447678701654), ('coconut', 0.4120167342395654), ('cookbook', 0.4692384177430543)]"
202485,"[('cereal', 0.5373505749073971)]"
281969,"[('restaurant', 0.5310369754597499), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('cooking', 0.598677269246535), ('chili', 0.46130546145835344)]"
418985,"[('flavor', 0.4170213068048639)]"
193949,[]
129565,"[('chicken', 0.471460544905692), ('soup', 0.46200803866372436), ('potato', 0.4062895082774807), ('soup', 0.46200803866372436), ('chicken', 0.471460544905692), ('soup', 0.46200803866372436), ('meat', 0.6200302489571704), ('chicken', 0.471460544905692)]"
6466,"[('sugar', 0.4343532561056769), ('gluten', 0.45687250262567375), ('food', 1.0)]"
215790,[]
68108,"[('flavor', 0.4170213068048639)]"
499099,"[('coffee', 0.5149293216837122)]"
546420,"[('chocolaty', 0.4372298686781058), ('goodness', 0.40731084907232445)]"
521945,"[('coffee', 0.5149293216837122), ('coffeehouse', 0.5310369754597499)]"
269718,[]
68060,"[('milk', 0.5008447678701654)]"
506322,"[('flavor', 0.4170213068048639)]"
201808,"[('chicken', 0.471460544905692), ('soup', 0.46200803866372436), ('chicken', 0.471460544905692)]"
103913,"[('packaging', 0.4989211717768639)]"
124092,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
206318,"[('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('consume', 0.5502905044743368), ('crave', 0.4705844874300873), ('pizza', 0.46639817930773697), ('pizza', 0.46639817930773697), ('corn', 0.4219047297000621), ('eat', 0.436267431730103), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
515761,[]
319750,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
125064,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
426383,"[('grocer', 0.5580467641635928), ('fruit', 0.49901902789989183), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('snack', 0.5345618016662753)]"
265554,"[('pasta', 0.47385021044293485)]"
58786,"[('chocolate', 0.4372298686781058)]"
107733,[]
284087,"[('food', 1.0), ('filler', 0.40160676505033166), ('eat', 0.436267431730103), ('dispense', 0.454469873002656), ('food', 1.0), ('tasty', 0.4626621565316741), ('food', 1.0)]"
548192,"[('taste', 0.44171644906200236), ('ingredient', 0.4985767690850275), ('flavor', 0.4170213068048639), ('milk', 0.5008447678701654), ('taste', 0.44171644906200236), ('ingredient', 0.4985767690850275), ('grocer', 0.5580467641635928)]"
278494,[]
160027,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
522390,"[('taste', 0.44171644906200236), ('grocery', 0.5580467641635928)]"
290875,"[('taste', 0.44171644906200236)]"
361339,"[('food', 1.0), ('tasty', 0.4626621565316741)]"
313476,"[('taste', 0.44171644906200236), ('molasses', 0.5087241706776993), ('flavor', 0.4170213068048639)]"
563068,"[('oatmeal', 0.46615437499021933), ('taste', 0.44171644906200236), ('eat', 0.436267431730103), ('eat', 0.436267431730103)]"
123046,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('fruit', 0.49901902789989183), ('chocolate', 0.4372298686781058)]"
296829,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('ingredient', 0.4985767690850275), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('aftertaste', 0.44171644906200236), ('aftertaste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('coffee', 0.5149293216837122), ('aftertaste', 0.44171644906200236), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639)]"
179610,"[('sugar', 0.4343532561056769), ('shortbread', 0.5305724757722691), ('nutrition', 0.5576449134858804), ('carbohydrate', 0.5176609821257074), ('sugar', 0.4343532561056769), ('grocery', 0.5580467641635928), ('ingredient', 0.4985767690850275), ('flavor', 0.4170213068048639), ('consumer', 0.46547348498269914)]"
293302,"[('snack', 0.5345618016662753)]"
542985,[]
185253,[]
306629,"[('soup', 0.46200803866372436), ('soup', 0.46200803866372436)]"
60449,[]
368221,[]
288733,"[('food', 1.0), ('salty', 0.4085016823614135), ('eat', 0.436267431730103), ('food', 1.0)]"
274442,"[('flavor', 0.4170213068048639), ('grocery', 0.5580467641635928)]"
445827,"[('food', 1.0), ('watery', 0.43853471357412066), ('taste', 0.44171644906200236), ('food', 1.0), ('hamburger', 0.4319428867481376), ('food', 1.0), ('eat', 0.436267431730103), ('food', 1.0), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
122861,"[('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('grocery', 0.5580467641635928)]"
397163,"[('rice', 0.502908458255061), ('pasta', 0.47385021044293485), ('quinoa', 0.40470262939382706), ('food', 1.0), ('allergy', 0.4065883923674866), ('eat', 0.436267431730103)]"
88001,[]
74615,"[('cereal', 0.5373505749073971), ('fruit', 0.49901902789989183)]"
393346,"[('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('breakfast', 0.5167373461515301), ('dessert', 0.45647155656052174), ('coffee', 0.5149293216837122)]"
92129,"[('drink', 0.5052557168775925), ('grocery', 0.5580467641635928), ('flavor', 0.4170213068048639)]"
25794,"[('rice', 0.502908458255061)]"
100890,"[('snack', 0.5345618016662753), ('food', 1.0), ('flavor', 0.4170213068048639), ('meringue', 0.4523400762616681)]"
374665,"[('drink', 0.5052557168775925), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
409081,"[('flavor', 0.4170213068048639)]"
156083,"[('grocery', 0.5580467641635928)]"
342751,"[('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
512300,"[('food', 1.0), ('sugar', 0.4343532561056769)]"
425028,"[('cheese', 0.41129490117464185), ('eat', 0.436267431730103), ('beer', 0.4374772438190744), ('flavor', 0.4170213068048639), ('milk', 0.5008447678701654), ('cheddar', 0.41129490117464185)]"
136262,"[('supermarket', 0.5611237098551336), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('water', 0.43853471357412066), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
81032,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('wheat', 0.43992532926219513), ('cereal', 0.5373505749073971), ('crispbread', 0.5305724757722691), ('crispbread', 0.5305724757722691), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
332232,[]
431545,"[('food', 1.0), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
312371,"[('marinate', 0.6331363471037088), ('chicken', 0.471460544905692), ('grilling', 0.598677269246535)]"
510021,"[('pasta', 0.47385021044293485)]"
497495,"[('fruit', 0.49901902789989183), ('honey', 0.41577682287953666)]"
156069,[]
65600,"[('food', 1.0), ('eat', 0.436267431730103)]"
402333,[]
271056,"[('rye', 0.43992532926219513), ('eating', 0.5599008365858769)]"
408094,"[('drink', 0.5052557168775925), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
86957,"[('breakfast', 0.5167373461515301), ('taste', 0.44171644906200236)]"
475878,[]
279690,"[('dollops', 0.40706298152136683)]"
463268,"[('convenient', 0.40386208119335143), ('eat', 0.436267431730103), ('food', 1.0)]"
238034,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
490961,[]
490227,"[('flavorless', 0.4170213068048639)]"
220399,"[('gluten', 0.45687250262567375)]"
172191,"[('taste', 0.44171644906200236), ('snack', 0.5345618016662753)]"
314370,[]
404208,"[('food', 1.0), ('cereal', 0.5373505749073971)]"
317286,"[('eating', 0.5599008365858769), ('filler', 0.40160676505033166)]"
164669,[]
259371,"[('snack', 0.5345618016662753)]"
152798,"[('bread', 0.5305724757722691), ('bread', 0.5305724757722691)]"
25722,"[('meat', 0.6200302489571704), ('eat', 0.436267431730103), ('meat', 0.6200302489571704), ('meat', 0.6200302489571704), ('meat', 0.6200302489571704), ('vegan', 0.46302145658113236), ('dehydrate', 0.45221649030521865), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('meat', 0.6200302489571704)]"
268415,[]
53129,"[('drink', 0.5052557168775925)]"
438581,[]
415906,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('drinker', 0.5052557168775925), ('flavor', 0.4170213068048639), ('drink', 0.5052557168775925), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
438590,"[('water', 0.43853471357412066), ('flavor', 0.4170213068048639)]"
1830,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066)]"
552361,"[('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925)]"
354963,"[('meat', 0.6200302489571704), ('taste', 0.44171644906200236), ('milk', 0.5008447678701654), ('restaurant', 0.5310369754597499), ('flavor', 0.4170213068048639)]"
17197,[]
209836,"[('fish', 0.4999586212964648)]"
557680,"[('yogurt', 0.46615437499021933), ('snack', 0.5345618016662753)]"
248009,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
475887,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('gourmet', 0.4728277470961251), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
71408,"[('taste', 0.44171644906200236)]"
320476,"[('eat', 0.436267431730103), ('taste', 0.44171644906200236)]"
121342,"[('food', 1.0)]"
512829,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
181881,"[('drink', 0.5052557168775925)]"
330933,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('food', 1.0), ('inedible', 0.5212616928346184)]"
474525,"[('tomato', 0.401778853271251), ('water', 0.43853471357412066), ('pint', 0.4374772438190744), ('tomato', 0.401778853271251)]"
448741,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
458904,"[('crackers', 0.4511579317757192), ('salty', 0.4085016823614135)]"
212454,"[('herbal', 0.41959302125132175), ('drink', 0.5052557168775925)]"
540298,"[('chocolate', 0.4372298686781058), ('sugar', 0.4343532561056769)]"
35712,"[('chocolate', 0.4372298686781058)]"
470296,"[('food', 1.0), ('flavor', 0.4170213068048639)]"
262465,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
408503,[]
438344,"[('food', 1.0)]"
542998,"[('pizza', 0.46639817930773697), ('tomato', 0.401778853271251), ('bread', 0.5305724757722691), ('tomato', 0.401778853271251), ('soup', 0.46200803866372436)]"
358010,"[('dispenser', 0.454469873002656)]"
91463,[]
55817,"[('nutrient', 0.5542617823247532)]"
416642,"[('bakery', 0.4248549392363053)]"
415023,"[('drink', 0.5052557168775925)]"
238568,"[('breakfast', 0.5167373461515301), ('snack', 0.5345618016662753), ('kefir', 0.46615437499021933), ('granola', 0.46615437499021933)]"
444627,"[('grain', 0.4782220650935332)]"
121378,"[('taste', 0.44171644906200236)]"
45943,"[('sugar', 0.4343532561056769), ('honey', 0.41577682287953666), ('flavor', 0.4170213068048639), ('drink', 0.5052557168775925), ('chicken', 0.471460544905692)]"
140429,"[('water', 0.43853471357412066)]"
42696,"[('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('beverage', 0.6060569715231393), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('baking', 0.42550906083744133)]"
14253,[]
58494,"[('food', 1.0)]"
154747,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('beverage', 0.6060569715231393), ('drink', 0.5052557168775925), ('flavor', 0.4170213068048639)]"
26236,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
61690,"[('grocery', 0.5580467641635928), ('mushroom', 0.4149692194961303)]"
498801,[]
328087,"[('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('grocery', 0.5580467641635928)]"
370908,"[('eat', 0.436267431730103), ('rice', 0.502908458255061), ('cereal', 0.5373505749073971), ('gluten', 0.45687250262567375), ('granola', 0.46615437499021933), ('starving', 0.44410476754977585)]"
377389,"[('cereal', 0.5373505749073971), ('flavor', 0.4170213068048639), ('vegan', 0.46302145658113236), ('granola', 0.46615437499021933)]"
242695,"[('coffee', 0.5149293216837122), ('milk', 0.5008447678701654)]"
16768,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
423733,"[('eat', 0.436267431730103), ('chocolate', 0.4372298686781058), ('dehydrate', 0.45221649030521865), ('flavor', 0.4170213068048639), ('chocolate', 0.4372298686781058)]"
147100,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
48727,"[('supply', 0.4934081082373573)]"
85090,"[('grain', 0.4782220650935332), ('water', 0.43853471357412066), ('water', 0.43853471357412066)]"
74114,"[('grocery', 0.5580467641635928), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('dish', 0.43078554450547313), ('tomato', 0.401778853271251), ('hamburger', 0.4319428867481376), ('sandwich', 0.43480637258634464), ('chicken', 0.471460544905692), ('food', 1.0)]"
477916,"[('water', 0.43853471357412066)]"
217149,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('water', 0.43853471357412066), ('beverage', 0.6060569715231393), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925)]"
447366,[]
125329,"[('taste', 0.44171644906200236), ('honey', 0.41577682287953666), ('eat', 0.436267431730103), ('milk', 0.5008447678701654)]"
297907,"[('dairy', 0.530063301488908), ('gluten', 0.45687250262567375)]"
29109,"[('cooking', 0.598677269246535), ('flavor', 0.4170213068048639), ('pantry', 0.44294280308466694), ('consumer', 0.46547348498269914), ('food', 1.0), ('flavor', 0.4170213068048639)]"
438230,"[('soup', 0.46200803866372436)]"
502035,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
181805,"[('milk', 0.5008447678701654), ('supply', 0.4934081082373573), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769)]"
564833,"[('snack', 0.5345618016662753), ('nutrition', 0.5576449134858804)]"
396154,"[('wheat', 0.43992532926219513), ('dairy', 0.530063301488908), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('eat', 0.436267431730103)]"
60634,"[('taste', 0.44171644906200236), ('drink', 0.5052557168775925)]"
28780,"[('nutrition', 0.5576449134858804), ('nutrition', 0.5576449134858804)]"
190860,"[('dessert', 0.45647155656052174)]"
519032,"[('soup', 0.46200803866372436)]"
390219,[]
396586,[]
483656,"[('curry', 0.40112142662439426), ('kitchen', 0.4193886364635085), ('chicken', 0.471460544905692), ('curry', 0.40112142662439426), ('chicken', 0.471460544905692), ('water', 0.43853471357412066), ('chickpea', 0.471460544905692), ('rice', 0.502908458255061), ('food', 1.0), ('meat', 0.6200302489571704), ('eater', 0.5609087883834228), ('dish', 0.43078554450547313), ('convenience', 0.47771072027918754), ('ingredient', 0.4985767690850275), ('convenient', 0.40386208119335143), ('food', 1.0), ('pantry', 0.44294280308466694), ('packaging', 0.4989211717768639), ('food', 1.0)]"
441921,[]
105706,"[('tasty', 0.4626621565316741)]"
18755,"[('ingredient', 0.4985767690850275), ('flavor', 0.4170213068048639)]"
90554,"[('tasty', 0.4626621565316741)]"
214202,[]
83995,"[('flavor', 0.4170213068048639), ('meats', 0.5580723832295595), ('food', 1.0), ('veggie', 0.4988461285784848), ('cucumber', 0.401778853271251), ('tomato', 0.401778853271251), ('chocolate', 0.4372298686781058), ('dish', 0.43078554450547313)]"
514632,"[('cereal', 0.5373505749073971), ('tasteless', 0.44171644906200236), ('cereal', 0.5373505749073971)]"
298825,"[('drink', 0.5052557168775925), ('flavor', 0.4170213068048639)]"
375482,"[('aftertaste', 0.44171644906200236), ('coconut', 0.4120167342395654), ('taste', 0.44171644906200236)]"
276369,"[('pasta', 0.47385021044293485), ('pasta', 0.47385021044293485), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('pasta', 0.47385021044293485)]"
396652,"[('soup', 0.46200803866372436), ('taste', 0.44171644906200236), ('vegan', 0.46302145658113236), ('soup', 0.46200803866372436), ('ingredient', 0.4985767690850275), ('organic', 0.5114575255251773)]"
101660,[]
151615,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
551527,"[('salmon', 0.41278973843217426), ('spinach', 0.40470262939382706), ('eat', 0.436267431730103), ('cooking', 0.598677269246535)]"
408001,"[('eat', 0.436267431730103), ('taste', 0.44171644906200236), ('salty', 0.4085016823614135), ('yogurt', 0.46615437499021933)]"
257304,[]
2529,"[('flavor', 0.4170213068048639)]"
58755,[]
282051,"[('packaging', 0.4989211717768639)]"
231541,[]
199804,"[('joes', 0.43145416577123996), ('joes', 0.43145416577123996), ('milk', 0.5008447678701654), ('milk', 0.5008447678701654), ('rice', 0.502908458255061), ('milk', 0.5008447678701654), ('grain', 0.4782220650935332), ('drink', 0.5052557168775925), ('drinking', 0.5216742755304747), ('dairy', 0.530063301488908)]"
176133,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
371017,[]
388264,[]
205673,"[('grocer', 0.5580467641635928)]"
453765,[]
